Parameter,round_time
[1.1, 1.1, 1.1, 1.0, 1.0],13.159999999999764
13.159999999999764
13.159999999999764
13.159999999999764
13.159999999999764
13.159999999999764
13.159999999999764
13.159999999999764
13.159999999999764
13.159999999999764
20
[1.1000000149011613, 1.1, 1.1, 1.0, 1.0],13.159999999999764
13.159999999999764
23.690000000000904
23.690000000000904
23.690000000000904
23.690000000000904
23.690000000000904
23.690000000000904
23.690000000000904
23.690000000000904
23.690000000000904
23.690000000000904
23.690000000000904
23.690000000000904
12.919999999999769
12.919999999999769
24.470000000001026
24.470000000001026
24.470000000001026
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
1.350000000000001
24.090000000000966
24.090000000000966
24.090000000000966
3.0799999999999783
3.0799999999999783
3.0799999999999783
12.469999999999779
12.469999999999779
12.469999999999779
12.469999999999779
12.469999999999779
12.469999999999779
12.469999999999779
24.130000000000972
24.130000000000972
24.130000000000972
24.130000000000972
24.130000000000972
24.130000000000972
24.130000000000972
24.130000000000972
24.130000000000972
12.499999999999778
12.499999999999778
12.499999999999778
12.499999999999778
12.499999999999778
12.499999999999778
